================ Training Loss (Mon Apr  5 22:23:30 2021) ================
(epoch: 1, iters: 1600, time: 0.006, data: 9.127) D_A: 0.465 G_A: 2.535 cycle_A: 0.472 idt_A: 0.000 D_B: 1.108 G_B: 1.971 cycle_B: 0.494 idt_B: 0.000 sem_AB: 0.653 sem_BA: 0.580 CLS: 0.570 
(epoch: 1, iters: 3200, time: 0.006, data: 0.001) D_A: 1.551 G_A: 7.040 cycle_A: 0.451 idt_A: 0.000 D_B: 1.231 G_B: 2.651 cycle_B: 0.429 idt_B: 0.000 sem_AB: 0.574 sem_BA: 0.526 CLS: 0.501 
(epoch: 1, iters: 4800, time: 0.006, data: 0.001) D_A: 0.838 G_A: 4.939 cycle_A: 0.430 idt_A: 0.000 D_B: 0.186 G_B: 0.522 cycle_B: 0.434 idt_B: 0.000 sem_AB: 0.730 sem_BA: 0.427 CLS: 0.601 
(epoch: 1, iters: 6400, time: 0.006, data: 0.000) D_A: 0.065 G_A: 1.183 cycle_A: 0.378 idt_A: 0.000 D_B: 0.216 G_B: 0.924 cycle_B: 0.404 idt_B: 0.000 sem_AB: 0.830 sem_BA: 0.442 CLS: 0.527 
(epoch: 1, iters: 8000, time: 0.006, data: 0.001) D_A: 0.153 G_A: 1.370 cycle_A: 0.362 idt_A: 0.000 D_B: 0.277 G_B: 0.339 cycle_B: 0.386 idt_B: 0.000 sem_AB: 0.669 sem_BA: 0.449 CLS: 0.520 
(epoch: 2, iters: 768, time: 0.006, data: 0.001) D_A: 0.390 G_A: 1.950 cycle_A: 0.337 idt_A: 0.000 D_B: 0.233 G_B: 1.085 cycle_B: 0.340 idt_B: 0.000 sem_AB: 0.579 sem_BA: 0.339 CLS: 0.453 
(epoch: 2, iters: 2368, time: 0.006, data: 0.001) D_A: 0.146 G_A: 1.709 cycle_A: 0.333 idt_A: 0.000 D_B: 0.111 G_B: 0.605 cycle_B: 0.321 idt_B: 0.000 sem_AB: 0.708 sem_BA: 0.402 CLS: 0.444 
(epoch: 2, iters: 3968, time: 0.006, data: 0.001) D_A: 0.113 G_A: 1.309 cycle_A: 0.287 idt_A: 0.000 D_B: 0.147 G_B: 0.223 cycle_B: 0.293 idt_B: 0.000 sem_AB: 0.847 sem_BA: 0.338 CLS: 0.650 
(epoch: 2, iters: 5568, time: 0.006, data: 0.001) D_A: 0.178 G_A: 1.601 cycle_A: 0.264 idt_A: 0.000 D_B: 0.238 G_B: 1.211 cycle_B: 0.241 idt_B: 0.000 sem_AB: 0.571 sem_BA: 0.549 CLS: 0.493 
(epoch: 2, iters: 7168, time: 0.006, data: 0.001) D_A: 0.097 G_A: 0.738 cycle_A: 0.267 idt_A: 0.000 D_B: 0.201 G_B: 0.320 cycle_B: 0.219 idt_B: 0.000 sem_AB: 0.639 sem_BA: 0.458 CLS: 0.355 
(epoch: 2, iters: 8768, time: 0.006, data: 0.000) D_A: 0.103 G_A: 0.624 cycle_A: 0.229 idt_A: 0.000 D_B: 0.169 G_B: 0.190 cycle_B: 0.208 idt_B: 0.000 sem_AB: 0.866 sem_BA: 0.367 CLS: 0.470 
